info,vehicle_id,link,record_date,vehicle_type
昌河北斗星 北斗星E2017年|0.5万公里|长治4.25万超值准新车天津过户,61080971@15@24@0&0120000000000057,https://www.guazi.com/changzhi/cbcda1be5509eb96x.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,EV
比亚迪e6 2016款 400 精英版2015年|6.5万公里|北京17.97万35.80万,55817942@15@25@0&0120000000000057,https://www.guazi.com/bj/970d1b66e847ff1ex.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,EV
江铃集团新能源 江铃E100 2016款 标准型2017年|0.4万公里|黄石3.00万超值准新车16.90万荆州过户,61798825@15@26@0&0120000000000057,https://www.guazi.com/huangshi/19910ec1ff658814x.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,EV
众泰 芝麻 2017款 标准型2017年|0.3万公里|广州3.60万准新车13.00万中山过户,62538902@15@27@0&0120000000000057,https://www.guazi.com/gz/995bef2dde4d91a8x.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,EV
知豆 2014款 标准型2014年|2.2万公里|重庆2.50万11.80万,59692276@15@28@0&0120000000000057,https://www.guazi.com/cq/7fd7e8ddb244fc22x.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,EV
比亚迪 2017款 秦EV300 旗舰型2017年|0.5万公里|北京13.00万准新车27.80万,61744939@15@29@0&0120000000000057,https://www.guazi.com/bj/57fb0065b3b08d30x.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,EV
启辰 晨风 2014款 领航版6.6KW2016年|9.2万公里|大连7.12万急售27.90万急降3800元,58175643@15@30@0&0120000000000057,https://www.guazi.com/dl/d6edd7c129b8c8d4x.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,EV
众泰E200 2016款 三门两座科技版2017年|0.7万公里|襄阳4.00万准新车19.70万,62422364@15@31@0&0120000000000057,https://www.guazi.com/xiangyang/bdde7fc490513e96x.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,EV
江淮iEV6S 2016款 智享版2016年|4.6万公里|武汉6.50万急售23.90万急降7000元,31506933@15@32@0&0120000000000057,https://www.guazi.com/wh/0eaaac853af00809x.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,EV
江淮iEV 2015款 iEV52016年|400公里|淮北5.00万19.50万商丘过户,62875241@15@33@0&0120000000000057,https://www.guazi.com/huaibei/9b644c57800f4678x.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,EV
长安 奔奔 2017款 纯电动 180公里标准型2017年|100公里|德州5.50万准新车16.80万济南过户,63257837@15@34@0&0120000000000057,https://www.guazi.com/dezhou/16cf941b66d1a355x.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,EV
江淮iEV 2015款 iEV52015年|2.8万公里|上海4.50万急售19.50万急降5000元,54617774@15@35@0&0120000000000057,https://www.guazi.com/sh/a39317735c8ea149x.htm#fr_page=list&fr_pos=city&fr_no=35,2018-12-04,EV
江淮iEV 2015款 iEV4 豪华型2016年|3.5万公里|武汉4.00万16.60万,61193190@15@36@0&0120000000000057,https://www.guazi.com/wh/cb2df2f6355acb42x.htm#fr_page=list&fr_pos=city&fr_no=36,2018-12-04,EV
江淮iEV 2015款 iEV4 豪华型2016年|1.1万公里|潍坊5.50万16.60万,62115577@15@37@0&0120000000000057,https://www.guazi.com/weifang/c9e0cc1585880d61x.htm#fr_page=list&fr_pos=city&fr_no=37,2018-12-04,EV
众泰E200 2016款 三门两座科技版2017年|2.1万公里|天津5.00万准新车19.70万,61991315@15@38@0&0120000000000057,https://www.guazi.com/tj/a1f83de6bd210ebax.htm#fr_page=list&fr_pos=city&fr_no=38,2018-12-04,EV
北汽新能源 EC系列 2017款 EC180 灵秀版2017年|1.4万公里|襄阳4.00万准新车17.10万,63214111@15@39@0&0120000000000057,https://www.guazi.com/xiangyang/dd2ba174923abec6x.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,EV
特斯拉MODEL S 2015款 MODEL S 852015年|6.4万公里|郑州45.00万83.70万,58567407@16@0@0&0120000000000057,https://www.guazi.com/zz/18f9ab1b85f48dd4x.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,EV
特斯拉Model X 2016款 Model X P100D2018年|0.2万公里|上海140.00万准新车170.70万,58213016@16@1@0&0120000000000057,https://www.guazi.com/sh/1d8e8b1aa1e130ccx.htm#fr_page=list&fr_pos=city&fr_no=1,2018-12-04,EV
特斯拉MODEL S 2014款 MODEL S 852014年|6.2万公里|常州45.00万79.70万南京过户,59769792@16@2@0&0120000000000057,https://www.guazi.com/changzhou/163e50cd6c52e6c5x.htm#fr_page=list&fr_pos=city&fr_no=2,2018-12-04,EV
腾势 2014款 时尚版2016年|5.3万公里|郑州12.70万急售40.10万急降3000元,47102590@16@3@0&0120000000000057,https://www.guazi.com/zz/60026ee21b8d56c2x.htm#fr_page=list&fr_pos=city&fr_no=3,2018-12-04,EV
奇瑞eQ1 2017款 智享版 2座2017年|0.6万公里|潍坊4.50万准新车17.60万,61868339@16@4@0&0120000000000057,https://www.guazi.com/weifang/bc78195a2056eacax.htm#fr_page=list&fr_pos=city&fr_no=4,2018-12-04,EV
众泰 芝麻 2017款 标准型2017年|0.9万公里|石家庄3.30万准新车13.00万,61340291@16@5@0&0120000000000057,https://www.guazi.com/sjz/604b8eca54e10e22x.htm#fr_page=list&fr_pos=city&fr_no=5,2018-12-04,EV
南京金龙 开沃D11 2015款 商务版低顶纯电动2015年|1.7万公里|天津8.00万超值82.30万,59863946@16@6@0&0120000000000057,https://www.guazi.com/tj/f61de3589be541a8x.htm#fr_page=list&fr_pos=city&fr_no=6,2018-12-04,EV
比亚迪 2017款 秦EV300 尊享型2017年|0.1万公里|东营12.69万准新车26.70万,39230154@16@7@0&0120000000000057,https://www.guazi.com/dongying/1621f129ffd1a816x.htm#fr_page=list&fr_pos=city&fr_no=7,2018-12-04,EV
电咖汽车 电咖·EV10 2018款 精英版2018年|500公里|焦作5.98万超值准新车14.70万郑州过户,62687751@16@8@0&0120000000000057,https://www.guazi.com/jiaozuo/7e32e60e82ee6a06x.htm#fr_page=list&fr_pos=city&fr_no=8,2018-12-04,EV
比亚迪 元 2018款 EV360 智联炫酷型2018年|0.2万公里|漳州9.20万准新车10.20万,62373671@16@9@0&0120000000000057,https://www.guazi.com/zhangzhou/a0f3877b24974a80x.htm#fr_page=list&fr_pos=city&fr_no=9,2018-12-04,EV
众泰E200 2016款 三门两座科技版2017年|0.2万公里|湖州3.47万超值准新车19.70万,63771127@16@10@0&0120000000000057,https://www.guazi.com/huzhou/05561d3881cd55f2x.htm#fr_page=list&fr_pos=city&fr_no=10,2018-12-04,EV
荣威eRX5 2017款 ERX5 EV400 电动互联网至尊版2018年|4.2万公里|郑州19.20万32.20万,62303463@16@11@0&0120000000000057,https://www.guazi.com/zz/fdf16a8f5584215fx.htm#fr_page=list&fr_pos=city&fr_no=11,2018-12-04,EV
江淮iEV 2015款 iEV52016年|8.2万公里|益阳4.10万急售19.50万急降5000元,52073493@16@12@0&0120000000000057,https://www.guazi.com/yiyang/db12c941a7db2f5bx.htm#fr_page=list&fr_pos=city&fr_no=12,2018-12-04,EV
比亚迪 2016款 秦EV300 旗舰型2017年|3.9万公里|北京9.50万超值33.60万,58905099@16@13@0&0120000000000057,https://www.guazi.com/bj/51d26ef237e25865x.htm#fr_page=list&fr_pos=city&fr_no=13,2018-12-04,EV
奇瑞eQ1 2017款 智享版 2座2017年|1.2万公里|石家庄4.00万准新车17.60万,61472881@16@14@0&0120000000000057,https://www.guazi.com/sjz/dcfe1aa50c0428f8x.htm#fr_page=list&fr_pos=city&fr_no=14,2018-12-04,EV
吉利 帝豪新能源 2018款 EV450 精英型2018年|1.2万公里|北京12.40万准新车24.80万天津过户,62902803@16@15@0&0120000000000057,https://www.guazi.com/bj/5dba7afb6c27a94cx.htm#fr_page=list&fr_pos=city&fr_no=15,2018-12-04,EV
长安 奔奔 2017款 纯电动 180公里时尚型2017年|100公里|淮北5.65万急售准新车17.50万急降500元,57217775@16@16@0&0120000000000057,https://www.guazi.com/huaibei/5cbc9a7a8d41d027x.htm#fr_page=list&fr_pos=city&fr_no=16,2018-12-04,EV
比亚迪 2018款 秦EV450 智联时尚型2018年|0.6万公里|重庆16.98万准新车26.10万,61543663@16@17@0&0120000000000057,https://www.guazi.com/cq/99785f08d747e14ex.htm#fr_page=list&fr_pos=city&fr_no=17,2018-12-04,EV
吉利 帝豪EV 2017款 三厢 EV300 精英型2016年|7.8万公里|上海7.50万22.30万,62085003@16@18@0&0120000000000057,https://www.guazi.com/sh/3b82d73fe16dec09x.htm#fr_page=list&fr_pos=city&fr_no=18,2018-12-04,EV
北汽新能源EV系列 2015款 EV160 轻快版2015年|3.9万公里|郑州5.48万19.20万上海过户,23425896@16@19@0&0120000000000057,https://www.guazi.com/zz/63759743f072a7ddx.htm#fr_page=list&fr_pos=city&fr_no=19,2018-12-04,EV
云度π1 2017款 城市智派型2017年|200公里|济南6.60万准新车14.80万聊城过户,59730837@16@20@0&0120000000000057,https://www.guazi.com/jn/61246bdb72218403x.htm#fr_page=list&fr_pos=city&fr_no=20,2018-12-04,EV
江铃集团新能源 江铃E200 2016款 标准型2016年|4.3万公里|武汉2.30万急售19.50万急降3000元,63252486@16@21@0&0120000000000057,https://www.guazi.com/wh/70dc77f95d865f25x.htm#fr_page=list&fr_pos=city&fr_no=21,2018-12-04,EV
众泰 2016款 云100S 豪华型2017年|1.0万公里|武汉4.00万准新车18.40万,60471371@16@22@0&0120000000000057,https://www.guazi.com/wh/c0b2ab54ead7b36ex.htm#fr_page=list&fr_pos=city&fr_no=22,2018-12-04,EV
众泰E200 2016款 三门两座科技版2016年|2.6万公里|济宁4.20万19.70万青岛过户,59620973@16@23@0&0120000000000057,https://www.guazi.com/jining/61c68217b2be82dfx.htm#fr_page=list&fr_pos=city&fr_no=23,2018-12-04,EV
海马爱尚EV 2017款 EV1602018年|0.2万公里|开封3.70万急售准新车13.40万急降2000元,55354191@16@24@0&0120000000000057,https://www.guazi.com/kaifeng/4288d10ee6745f7fx.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,EV
众泰E200 2016款 三门两座科技版2017年|0.8万公里|天津4.80万准新车19.70万,57572110@16@25@0&0120000000000057,https://www.guazi.com/tj/dda9455f117e8fb1x.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,EV
奇瑞eQ 2015款 舒适型2016年|1.9万公里|焦作3.50万17.40万,61345285@16@26@0&0120000000000057,https://www.guazi.com/jiaozuo/e64bac4dccf1b755x.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,EV
特斯拉Model X 2016款 MODEL X 75D2016年|0.7万公里|北京82.00万104.70万,17327872@16@27@0&0120000000000057,https://www.guazi.com/bj/b4d99ae6f55207b8x.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,EV
江淮iEV 2017款 iEV72016年|3.0万公里|枣庄5.60万急售17.20万急降3000元,57731249@16@28@0&0120000000000057,https://www.guazi.com/zaozhuang/f37c26d434f6716bx.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,EV
比亚迪e5 2016款 300 豪华型2017年|2.4万公里|北京9.90万急售准新车26.00万急降1.1万,59984722@16@29@0&0120000000000057,https://www.guazi.com/bj/da9b4d1fdc49b109x.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,EV
北汽新能源 EV系列 2014款 E150EV 科技版2014年|5.0万公里|沧州3.24万超值急售25.10万急降1800元天津过户,55096853@16@30@0&0120000000000057,https://www.guazi.com/cangzhou/3a687062d892bd89x.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,EV
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版2017年|0.7万公里|马鞍山4.00万准新车12.90万,61737607@16@31@0&0120000000000057,https://www.guazi.com/maanshan/e3869943e2a5eea2x.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,EV
知豆D1 2015款 标准型2015年|4.4万公里|佳木斯3.40万急售17.20万急降4000元,59232696@16@32@0&0120000000000057,https://www.guazi.com/jiamusi/9bb194705a391ab7x.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,EV
腾势 2014款 时尚版2015年|5.8万公里|广州15.00万急售40.10万急降8000元,58692167@16@33@0&0120000000000057,https://www.guazi.com/gz/107db90a487544dfx.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,EV
北汽新能源 EC系列 2017款 EC200 灵动版2018年|1.0万公里|泰安5.50万急售准新车17.20万急降3000元,59610186@16@34@0&0120000000000057,https://www.guazi.com/taian/b582476502d5d57fx.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,EV
众泰 2014款 云100 舒适型2014年|1.8万公里|枣庄2.00万17.20万,60400269@16@35@0&0120000000000057,https://www.guazi.com/zaozhuang/51fe6dfe69065ce7x.htm#fr_page=list&fr_pos=city&fr_no=35,2018-12-04,EV
众泰E200 2016款 三门两座科技版2017年|3.3万公里|中山4.80万19.70万,62030307@16@36@0&0120000000000057,https://www.guazi.com/zhongshan/e480c3dcb6975663x.htm#fr_page=list&fr_pos=city&fr_no=36,2018-12-04,EV
比亚迪 2016款 秦EV300 尊贵型2016年|4.1万公里|北京12.00万29.30万,61315531@16@37@0&0120000000000057,https://www.guazi.com/bj/be97d5617f26f0a6x.htm#fr_page=list&fr_pos=city&fr_no=37,2018-12-04,EV
众泰 2016款 云100S 豪华型2016年|4.8万公里|肇庆3.13万急售18.40万急降1700元,58175939@16@38@0&0120000000000057,https://www.guazi.com/zhaoqing/0b681b704212b7b9x.htm#fr_page=list&fr_pos=city&fr_no=38,2018-12-04,EV
江铃集团新能源 江铃E200 2016款 舒适型2017年|0.7万公里|聊城3.80万准新车19.80万,61737269@16@39@0&0120000000000057,https://www.guazi.com/liaocheng/a9b4f9e14ed60b3dx.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,EV
特斯拉MODEL S 2016款 MODEL S 752017年|2.1万公里|杭州59.80万急售准新车83.80万急降3.2万,59448446@17@0@0&0120000000000057,https://www.guazi.com/hz/3a77c0c230f4f6d1x.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,EV
宝马i3 2015款 时尚型(进口)2016年|4.9万公里|北京17.00万超值45.20万,58160370@17@1@0&0120000000000057,https://www.guazi.com/bj/21ef2d8f54b90253x.htm#fr_page=list&fr_pos=city&fr_no=1,2018-12-04,EV
传祺GE3 2017款 智享版2018年|0.3万公里|深圳10.80万准新车24.20万,51557762@17@2@0&0120000000000057,https://www.guazi.com/sz/7664669fcba5e26dx.htm#fr_page=list&fr_pos=city&fr_no=2,2018-12-04,EV
特斯拉MODEL S 2016款 MODEL S 702016年|2.6万公里|上海49.00万超值79.90万,62186529@17@3@0&0120000000000057,https://www.guazi.com/sh/258940c5e22781bcx.htm#fr_page=list&fr_pos=city&fr_no=3,2018-12-04,EV
荣威eRX5 2017款 ERX5 EV400 电动互联网至尊版2017年|1.5万公里|上海16.00万超值准新车32.20万,46034135@17@4@0&0120000000000057,https://www.guazi.com/sh/5d5f07ed7ad32156x.htm#fr_page=list&fr_pos=city&fr_no=4,2018-12-04,EV
北汽新能源ES210 2015款 畅睿版2015年|3.8万公里|东莞7.09万37.70万,41264581@17@5@0&0120000000000057,https://www.guazi.com/dg/4b05e16ec3b4eb70x.htm#fr_page=list&fr_pos=city&fr_no=5,2018-12-04,EV
比亚迪e6 2016款 400 精英版2016年|10.5万公里|北京9.78万超值急售35.80万急降5200元宿迁过户,59377210@17@6@0&0120000000000057,https://www.guazi.com/bj/2c5e143bce871bc5x.htm#fr_page=list&fr_pos=city&fr_no=6,2018-12-04,EV
特斯拉MODEL S 2014款 MODEL S P852014年|7.7万公里|昆明45.50万92.50万,45903395@17@7@0&0120000000000057,https://www.guazi.com/km/73e220b5c0c5d685x.htm#fr_page=list&fr_pos=city&fr_no=7,2018-12-04,EV
长安 逸动 2016款 纯电动尊享型2017年|1.5万公里|重庆6.68万超值准新车26.40万,59137836@17@8@0&0120000000000057,https://www.guazi.com/cq/93506d4dc4dfd851x.htm#fr_page=list&fr_pos=city&fr_no=8,2018-12-04,EV
江淮iEV6S 2016款 智享版2016年|4.9万公里|合肥5.50万23.90万,37008795@17@9@0&0120000000000057,https://www.guazi.com/hf/6a85732558c339f1x.htm#fr_page=list&fr_pos=city&fr_no=9,2018-12-04,EV
知豆D2 2016款 D2S2016年|2.3万公里|佛山2.97万急售20.50万急降3300元,54469060@17@10@0&0120000000000057,https://www.guazi.com/foshan/6eb9c45d0a132692x.htm#fr_page=list&fr_pos=city&fr_no=10,2018-12-04,EV
江淮iEV 2017款 iEV4 时光版2017年|100公里|邯郸5.80万准新车13.90万,58599298@17@11@0&0120000000000057,https://www.guazi.com/handan/2e658f76acf89c55x.htm#fr_page=list&fr_pos=city&fr_no=11,2018-12-04,EV
知豆D2 2015款 D22015年|2.6万公里|南昌2.30万急售17.20万急降3000元,54731280@17@12@0&0120000000000057,https://www.guazi.com/nc/fb6d637de9823fcax.htm#fr_page=list&fr_pos=city&fr_no=12,2018-12-04,EV
比亚迪 2016款 秦EV300 尊荣型2016年|1.6万公里|郴州9.80万31.50万深圳过户,62298450@17@13@0&0120000000000057,https://www.guazi.com/chenzhou/5fee9582213b649cx.htm#fr_page=list&fr_pos=city&fr_no=13,2018-12-04,EV
特斯拉MODEL S 2016款 MODEL S P90D2016年|1.2万公里|上海73.00万超值116.30万常州过户,39356463@17@14@0&0120000000000057,https://www.guazi.com/sh/f37225f04b694838x.htm#fr_page=list&fr_pos=city&fr_no=14,2018-12-04,EV
北汽新能源 EC系列 2017款 EC180 灵动版2017年|0.7万公里|阜阳4.10万准新车16.50万,44814584@17@15@0&0120000000000057,https://www.guazi.com/fuyang/651495ea92c7f748x.htm#fr_page=list&fr_pos=city&fr_no=15,2018-12-04,EV
北汽新能源 EU系列 2016款 EU260 乐享版2016年|3.8万公里|安阳7.20万27.90万天津过户,61743237@17@16@0&0120000000000057,https://www.guazi.com/anyang/af8bd806ac5657d8x.htm#fr_page=list&fr_pos=city&fr_no=16,2018-12-04,EV
长安 逸动 2018款 EV300 悦享型2018年|1.9万公里|绍兴10.80万准新车20.90万,63142729@17@17@0&0120000000000057,https://www.guazi.com/shaoxing/6eb264af57e6a867x.htm#fr_page=list&fr_pos=city&fr_no=17,2018-12-04,EV
宝马i3 2016款 升级款时尚型(进口)2017年|0.8万公里|廊坊19.10万超值准新车45.90万北京过户,62406657@17@18@0&0120000000000057,https://www.guazi.com/langfang/57d4d69a3656c00ex.htm#fr_page=list&fr_pos=city&fr_no=18,2018-12-04,EV
知豆D2 2017款 D2 乐享版2017年|0.7万公里|襄阳3.60万急售准新车16.50万急降2000元,60770686@17@19@0&0120000000000057,https://www.guazi.com/xiangyang/675e27c33eea2778x.htm#fr_page=list&fr_pos=city&fr_no=19,2018-12-04,EV
海马爱尚EV 2017款 EV1602018年|0.8万公里|新乡4.15万急售准新车13.40万急降1000元,58453986@17@20@0&0120000000000057,https://www.guazi.com/xinxiang/5fd5e37c8f28d39ax.htm#fr_page=list&fr_pos=city&fr_no=20,2018-12-04,EV
知豆D2 2017款 D2S2017年|0.7万公里|长沙3.88万准新车20.50万,59157211@17@21@0&0120000000000057,https://www.guazi.com/cs/01ddb5d60b9f6255x.htm#fr_page=list&fr_pos=city&fr_no=21,2018-12-04,EV
众泰 2014款 云100 舒适型2015年|2.2万公里|盐城2.50万急售17.20万急降3000元,58541818@17@22@0&0120000000000057,https://www.guazi.com/yancheng/98a85e67e9c1d04dx.htm#fr_page=list&fr_pos=city&fr_no=22,2018-12-04,EV
北汽新能源 EC系列 2017款 EC200 灵动版2017年|0.6万公里|南阳5.20万急售准新车17.20万急降3000元,57463897@17@23@0&0120000000000057,https://www.guazi.com/nanyang/fa75676aac2f120ax.htm#fr_page=list&fr_pos=city&fr_no=23,2018-12-04,EV
江淮iEV 2015款 iEV52016年|3.6万公里|贵阳3.80万19.50万,57717543@17@24@0&0120000000000057,https://www.guazi.com/gy/3ef5dd8066bd32eax.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,EV
众泰E200 2018款 飞鱼座2018年|100公里|杭州4.80万急售准新车19.70万急降1000元,58055070@17@25@0&0120000000000057,https://www.guazi.com/hz/a670af461c58d62ax.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,EV
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版2018年|0.3万公里|天津5.00万准新车12.90万,54950623@17@26@0&0120000000000057,https://www.guazi.com/tj/3a42336762d29175x.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,EV
力帆330 2015款 EV标准型2017年|0.4万公里|东营4.94万急售准新车15.60万急降2600元,55979206@17@27@0&0120000000000057,https://www.guazi.com/dongying/eade1044dfaf5238x.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,EV
江铃集团新能源 江铃E160 2017款 标准型2017年|0.9万公里|菏泽4.37万急售准新车10.10万急降2300元,57629177@17@28@0&0120000000000057,https://www.guazi.com/heze/2fdc314a1f3637bfx.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,EV
江淮iEV6S 2016款 智享版2016年|4.5万公里|阜阳4.90万23.90万,60944017@17@29@0&0120000000000057,https://www.guazi.com/fuyang/ff37fbd1be84141cx.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,EV
知豆D2 2017款 D2 乐享版2018年|0.5万公里|焦作4.60万准新车16.50万郑州过户,60708705@17@30@0&0120000000000057,https://www.guazi.com/jiaozuo/92d04a60c2ee23a1x.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,EV
特斯拉Model X 2017款 Model X 100D2017年|1.7万公里|北京96.00万准新车124.20万,43831697@17@31@0&0120000000000057,https://www.guazi.com/bj/0e97033bb47fff6ex.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,EV
江铃集团新能源 江淮iEV6E 2017款 iEV6E2017年|100公里|深圳5.00万准新车13.90万,58182350@17@32@0&0120000000000057,https://www.guazi.com/sz/e370ff2ab1a98184x.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,EV
江淮iEV6S 2016款 智享版2016年|0.7万公里|长治5.50万23.90万,63791428@17@33@0&0120000000000057,https://www.guazi.com/changzhi/13ee6a9c9464d3c2x.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,EV
众泰 2016款 云100S 豪华型2016年|2.5万公里|石家庄3.30万18.40万天津过户,58103029@17@34@0&0120000000000057,https://www.guazi.com/sjz/b386985ec4045bf5x.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,EV
